Date,ZoneID,AvgTemperature,Humidity,SpecialEvent,EnergyConsumption,Month,DayOfWeek,IsWeekend,Quarter,DayOfYear,ZoneEncoded,ZoneLabel
2023-06-12,Z2_Industrial,27.65,56.91,0,44154.8,6,0,0,2,163,1,Z2_Industrial
2023-06-12,Z3_Residential,27.65,56.91,0,14136.1,6,0,0,2,163,2,Z3_Residential
2023-06-12,Z4_Commercial,27.65,56.91,0,23828.9,6,0,0,2,163,3,Z4_Commercial
2023-06-12,Z5_Airport,27.65,56.91,0,36210.1,6,0,0,2,163,4,Z5_Airport
2023-06-13,Z1_Downtown,28.75,56.15,0,18196.3,6,1,0,2,164,0,Z1_Downtown
2023-06-13,Z2_Industrial,28.75,56.15,0,44422.8,6,1,0,2,164,1,Z2_Industrial
2023-06-13,Z3_Residential,28.75,56.15,0,15085.5,6,1,0,2,164,2,Z3_Residential
2023-06-13,Z4_Commercial,28.75,56.15,0,22086.3,6,1,0,2,164,3,Z4_Commercial
2023-06-13,Z5_Airport,28.75,56.15,0,38233.5,6,1,0,2,164,4,Z5_Airport
2023-06-14,Z1_Downtown,23.39,56.52,0,19125.9,6,2,0,2,165,0,Z1_Downtown
2023-06-14,Z2_Industrial,23.39,56.52,0,46217.3,6,2,0,2,165,1,Z2_Industrial
2023-06-14,Z3_Residential,23.39,56.52,0,14261.0,6,2,0,2,165,2,Z3_Residential
2023-06-14,Z4_Commercial,23.39,56.52,0,23000.8,6,2,0,2,165,3,Z4_Commercial
2023-06-14,Z5_Airport,23.39,56.52,0,38796.1,6,2,0,2,165,4,Z5_Airport
2023-06-15,Z1_Downtown,22.5,59.58,0,18620.1,6,3,0,2,166,0,Z1_Downtown
2023-06-15,Z2_Industrial,22.5,59.58,0,45431.4,6,3,0,2,166,1,Z2_Industrial
2023-06-15,Z3_Residential,22.5,59.58,0,13103.3,6,3,0,2,166,2,Z3_Residential
2023-06-15,Z4_Commercial,22.5,59.58,0,23304.6,6,3,0,2,166,3,Z4_Commercial
2023-06-15,Z5_Airport,22.5,59.58,0,39471.5,6,3,0,2,166,4,Z5_Airport
2023-06-16,Z1_Downtown,27.85,37.33,1,21575.5,6,4,0,2,167,0,Z1_Downtown
2023-06-16,Z2_Industrial,27.85,37.33,1,45802.1,6,4,0,2,167,1,Z2_Industrial
2023-06-16,Z3_Residential,27.85,37.33,1,16068.7,6,4,0,2,167,2,Z3_Residential
2023-06-16,Z4_Commercial,27.85,37.33,1,28422.0,6,4,0,2,167,3,Z4_Commercial
2023-06-16,Z5_Airport,27.85,37.33,1,42610.2,6,4,0,2,167,4,Z5_Airport
2023-06-17,Z1_Downtown,28.22,64.9,1,19977.3,6,5,1,2,168,0,Z1_Downtown
2023-06-17,Z2_Industrial,28.22,64.9,1,45820.5,6,5,1,2,168,1,Z2_Industrial
2023-06-17,Z3_Residential,28.22,64.9,1,16858.4,6,5,1,2,168,2,Z3_Residential
2023-06-17,Z4_Commercial,28.22,64.9,1,25450.9,6,5,1,2,168,3,Z4_Commercial
2023-06-17,Z5_Airport,28.22,64.9,1,37522.0,6,5,1,2,168,4,Z5_Airport
2023-06-18,Z1_Downtown,28.31,45.8,0,17616.2,6,6,1,2,169,0,Z1_Downtown
2023-06-18,Z2_Industrial,28.31,45.8,0,39225.7,6,6,1,2,169,1,Z2_Industrial
2023-06-18,Z3_Residential,28.31,45.8,0,11661.8,6,6,1,2,169,2,Z3_Residential
2023-06-18,Z4_Commercial,28.31,45.8,0,20640.6,6,6,1,2,169,3,Z4_Commercial
2023-06-18,Z5_Airport,28.31,45.8,0,32627.9,6,6,1,2,169,4,Z5_Airport
2023-06-19,Z1_Downtown,26.24,54.5,0,19359.1,6,0,0,2,170,0,Z1_Downtown
2023-06-19,Z2_Industrial,26.24,54.5,0,48166.8,6,0,0,2,170,1,Z2_Industrial
2023-06-19,Z3_Residential,26.24,54.5,0,14175.7,6,0,0,2,170,2,Z3_Residential
2023-06-19,Z4_Commercial,26.24,54.5,0,23212.6,6,0,0,2,170,3,Z4_Commercial
2023-06-19,Z5_Airport,26.24,54.5,0,37901.4,6,0,0,2,170,4,Z5_Airport
2023-06-20,Z1_Downtown,25.77,47.97,0,19345.8,6,1,0,2,171,0,Z1_Downtown
2023-06-20,Z2_Industrial,25.77,47.97,0,43085.7,6,1,0,2,171,1,Z2_Industrial
2023-06-20,Z3_Residential,25.77,47.97,0,13701.6,6,1,0,2,171,2,Z3_Residential
2023-06-20,Z4_Commercial,25.77,47.97,0,22813.2,6,1,0,2,171,3,Z4_Commercial
2023-06-20,Z5_Airport,25.77,47.97,0,38787.7,6,1,0,2,171,4,Z5_Airport
2023-06-21,Z1_Downtown,23.62,60.63,0,19617.6,6,2,0,2,172,0,Z1_Downtown
2023-06-21,Z2_Industrial,23.62,60.63,0,43504.8,6,2,0,2,172,1,Z2_Industrial
2023-06-21,Z3_Residential,23.62,60.63,0,14272.5,6,2,0,2,172,2,Z3_Residential
2023-06-21,Z4_Commercial,23.62,60.63,0,23641.4,6,2,0,2,172,3,Z4_Commercial
2023-06-21,Z5_Airport,23.62,60.63,0,36610.3,6,2,0,2,172,4,Z5_Airport
2023-06-22,Z1_Downtown,26.92,52.92,0,19283.2,6,3,0,2,173,0,Z1_Downtown
2023-06-22,Z2_Industrial,26.92,52.92,0,45986.9,6,3,0,2,173,1,Z2_Industrial
2023-06-22,Z3_Residential,26.92,52.92,0,14548.7,6,3,0,2,173,2,Z3_Residential
2023-06-22,Z4_Commercial,26.92,52.92,0,24293.6,6,3,0,2,173,3,Z4_Commercial
2023-06-22,Z5_Airport,26.92,52.92,0,35221.5,6,3,0,2,173,4,Z5_Airport
2023-06-23,Z1_Downtown,26.03,48.7,0,18963.0,6,4,0,2,174,0,Z1_Downtown
2023-06-23,Z2_Industrial,26.03,48.7,0,47141.9,6,4,0,2,174,1,Z2_Industrial
2023-06-23,Z3_Residential,26.03,48.7,0,13111.7,6,4,0,2,174,2,Z3_Residential
2023-06-23,Z4_Commercial,26.03,48.7,0,23362.1,6,4,0,2,174,3,Z4_Commercial
2023-06-23,Z5_Airport,26.03,48.7,0,37338.2,6,4,0,2,174,4,Z5_Airport
2023-06-24,Z1_Downtown,24.96,61.85,1,19358.7,6,5,1,2,175,0,Z1_Downtown
2023-06-24,Z2_Industrial,24.96,61.85,1,39378.4,6,5,1,2,175,1,Z2_Industrial
2023-06-24,Z3_Residential,24.96,61.85,1,16710.3,6,5,1,2,175,2,Z3_Residential
2023-06-24,Z4_Commercial,24.96,61.85,1,25734.2,6,5,1,2,175,3,Z4_Commercial
2023-06-24,Z5_Airport,24.96,61.85,1,36617.7,6,5,1,2,175,4,Z5_Airport
2023-06-25,Z1_Downtown,28.69,38.77,0,15958.3,6,6,1,2,176,0,Z1_Downtown
2023-06-25,Z2_Industrial,28.69,38.77,0,38391.1,6,6,1,2,176,1,Z2_Industrial
2023-06-25,Z3_Residential,28.69,38.77,0,11262.0,6,6,1,2,176,2,Z3_Residential
2023-06-25,Z4_Commercial,28.69,38.77,0,19358.3,6,6,1,2,176,3,Z4_Commercial
2023-06-25,Z5_Airport,28.69,38.77,0,33457.8,6,6,1,2,176,4,Z5_Airport
2023-06-26,Z1_Downtown,27.71,55.29,0,19653.7,6,0,0,2,177,0,Z1_Downtown
2023-06-26,Z2_Industrial,27.71,55.29,0,45122.8,6,0,0,2,177,1,Z2_Industrial
2023-06-26,Z3_Residential,27.71,55.29,0,15167.5,6,0,0,2,177,2,Z3_Residential
2023-06-26,Z4_Commercial,27.71,55.29,0,22685.9,6,0,0,2,177,3,Z4_Commercial
2023-06-26,Z5_Airport,27.71,55.29,0,40002.2,6,0,0,2,177,4,Z5_Airport
2023-06-27,Z1_Downtown,31.02,43.28,0,19831.7,6,1,0,2,178,0,Z1_Downtown
2023-06-27,Z2_Industrial,31.02,43.28,0,46958.1,6,1,0,2,178,1,Z2_Industrial
2023-06-27,Z3_Residential,31.02,43.28,0,14077.4,6,1,0,2,178,2,Z3_Residential
2023-06-27,Z4_Commercial,31.02,43.28,0,23474.2,6,1,0,2,178,3,Z4_Commercial
2023-06-27,Z5_Airport,31.02,43.28,0,38311.7,6,1,0,2,178,4,Z5_Airport
2023-06-28,Z1_Downtown,28.06,61.34,0,19169.3,6,2,0,2,179,0,Z1_Downtown
2023-06-28,Z2_Industrial,28.06,61.34,0,46943.7,6,2,0,2,179,1,Z2_Industrial
2023-06-28,Z3_Residential,28.06,61.34,0,15252.0,6,2,0,2,179,2,Z3_Residential
2023-06-28,Z4_Commercial,28.06,61.34,0,24509.0,6,2,0,2,179,3,Z4_Commercial
2023-06-28,Z5_Airport,28.06,61.34,0,39523.3,6,2,0,2,179,4,Z5_Airport
2023-06-29,Z1_Downtown,26.05,42.74,1,20292.5,6,3,0,2,180,0,Z1_Downtown
2023-06-29,Z2_Industrial,26.05,42.74,1,48657.7,6,3,0,2,180,1,Z2_Industrial
2023-06-29,Z3_Residential,26.05,42.74,1,16499.3,6,3,0,2,180,2,Z3_Residential
2023-06-29,Z4_Commercial,26.05,42.74,1,27554.2,6,3,0,2,180,3,Z4_Commercial
2023-06-29,Z5_Airport,26.05,42.74,1,38924.2,6,3,0,2,180,4,Z5_Airport
2023-06-30,Z1_Downtown,23.09,59.18,0,19172.6,6,4,0,2,181,0,Z1_Downtown
2023-06-30,Z2_Industrial,23.09,59.18,0,43611.5,6,4,0,2,181,1,Z2_Industrial
2023-06-30,Z3_Residential,23.09,59.18,0,14270.0,6,4,0,2,181,2,Z3_Residential
2023-06-30,Z4_Commercial,23.09,59.18,0,23127.2,6,4,0,2,181,3,Z4_Commercial
2023-06-30,Z5_Airport,23.09,59.18,0,38722.8,6,4,0,2,181,4,Z5_Airport
2023-07-01,Z1_Downtown,33.77,62.39,0,17367.9,7,5,1,3,182,0,Z1_Downtown
2023-07-01,Z2_Industrial,33.77,62.39,0,39004.6,7,5,1,3,182,1,Z2_Industrial
2023-07-01,Z3_Residential,33.77,62.39,0,14529.1,7,5,1,3,182,2,Z3_Residential
2023-07-01,Z4_Commercial,33.77,62.39,0,21615.8,7,5,1,3,182,3,Z4_Commercial
2023-07-01,Z5_Airport,33.77,62.39,0,32823.9,7,5,1,3,182,4,Z5_Airport
2023-07-02,Z1_Downtown,31.16,49.39,0,16903.5,7,6,1,3,183,0,Z1_Downtown
2023-07-02,Z2_Industrial,31.16,49.39,0,41437.4,7,6,1,3,183,1,Z2_Industrial
2023-07-02,Z3_Residential,31.16,49.39,0,12911.4,7,6,1,3,183,2,Z3_Residential
2023-07-02,Z4_Commercial,31.16,49.39,0,21278.7,7,6,1,3,183,3,Z4_Commercial
2023-07-02,Z5_Airport,31.16,49.39,0,32122.7,7,6,1,3,183,4,Z5_Airport
2023-07-03,Z1_Downtown,24.15,54.04,0,18921.3,7,0,0,3,184,0,Z1_Downtown
2023-07-03,Z2_Industrial,24.15,54.04,0,43713.2,7,0,0,3,184,1,Z2_Industrial
2023-07-03,Z3_Residential,24.15,54.04,0,13063.5,7,0,0,3,184,2,Z3_Residential
2023-07-03,Z4_Commercial,24.15,54.04,0,22182.6,7,0,0,3,184,3,Z4_Commercial
2023-07-03,Z5_Airport,24.15,54.04,0,36353.0,7,0,0,3,184,4,Z5_Airport
2023-07-04,Z1_Downtown,26.99,59.42,0,18235.4,7,1,0,3,185,0,Z1_Downtown
2023-07-04,Z2_Industrial,26.99,59.42,0,45470.5,7,1,0,3,185,1,Z2_Industrial
2023-07-04,Z3_Residential,26.99,59.42,0,14493.7,7,1,0,3,185,2,Z3_Residential
2023-07-04,Z4_Commercial,26.99,59.42,0,25203.4,7,1,0,3,185,3,Z4_Commercial
2023-07-04,Z5_Airport,26.99,59.42,0,36929.8,7,1,0,3,185,4,Z5_Airport
2023-07-05,Z1_Downtown,25.44,64.13,0,19762.5,7,2,0,3,186,0,Z1_Downtown
2023-07-05,Z2_Industrial,25.44,64.13,0,45883.8,7,2,0,3,186,1,Z2_Industrial
2023-07-05,Z3_Residential,25.44,64.13,0,14737.6,7,2,0,3,186,2,Z3_Residential
2023-07-05,Z4_Commercial,25.44,64.13,0,24336.1,7,2,0,3,186,3,Z4_Commercial
2023-07-05,Z5_Airport,25.44,64.13,0,37661.3,7,2,0,3,186,4,Z5_Airport
2023-07-06,Z1_Downtown,29.2,39.56,0,19022.6,7,3,0,3,187,0,Z1_Downtown
2023-07-06,Z2_Industrial,29.2,39.56,0,44631.0,7,3,0,3,187,1,Z2_Industrial
2023-07-06,Z3_Residential,29.2,39.56,0,13396.1,7,3,0,3,187,2,Z3_Residential
2023-07-06,Z4_Commercial,29.2,39.56,0,22746.7,7,3,0,3,187,3,Z4_Commercial
2023-07-06,Z5_Airport,29.2,39.56,0,37181.5,7,3,0,3,187,4,Z5_Airport
2023-07-07,Z1_Downtown,25.44,41.79,0,17943.7,7,4,0,3,188,0,Z1_Downtown
2023-07-07,Z2_Industrial,25.44,41.79,0,46243.5,7,4,0,3,188,1,Z2_Industrial
2023-07-07,Z3_Residential,25.44,41.79,0,12406.4,7,4,0,3,188,2,Z3_Residential
2023-07-07,Z4_Commercial,25.44,41.79,0,22332.2,7,4,0,3,188,3,Z4_Commercial
2023-07-07,Z5_Airport,25.44,41.79,0,37537.0,7,4,0,3,188,4,Z5_Airport
2023-07-08,Z1_Downtown,30.42,53.34,0,17193.1,7,5,1,3,189,0,Z1_Downtown
2023-07-08,Z2_Industrial,30.42,53.34,0,36217.2,7,5,1,3,189,1,Z2_Industrial
2023-07-08,Z3_Residential,30.42,53.34,0,12935.4,7,5,1,3,189,2,Z3_Residential
2023-07-08,Z4_Commercial,30.42,53.34,0,22048.2,7,5,1,3,189,3,Z4_Commercial
2023-07-08,Z5_Airport,30.42,53.34,0,33121.9,7,5,1,3,189,4,Z5_Airport
2023-07-09,Z1_Downtown,26.58,55.16,0,15457.8,7,6,1,3,190,0,Z1_Downtown
2023-07-09,Z2_Industrial,26.58,55.16,0,36597.1,7,6,1,3,190,1,Z2_Industrial
2023-07-09,Z3_Residential,26.58,55.16,0,12405.3,7,6,1,3,190,2,Z3_Residential
2023-07-09,Z4_Commercial,26.58,55.16,0,19773.8,7,6,1,3,190,3,Z4_Commercial
2023-07-09,Z5_Airport,26.58,55.16,0,34302.3,7,6,1,3,190,4,Z5_Airport
2023-07-10,Z1_Downtown,25.37,35.38,0,16814.6,7,0,0,3,191,0,Z1_Downtown
2023-07-10,Z2_Industrial,25.37,35.38,0,44833.6,7,0,0,3,191,1,Z2_Industrial
2023-07-10,Z3_Residential,25.37,35.38,0,12236.3,7,0,0,3,191,2,Z3_Residential
2023-07-10,Z4_Commercial,25.37,35.38,0,22094.1,7,0,0,3,191,3,Z4_Commercial
2023-07-10,Z5_Airport,25.37,35.38,0,39379.0,7,0,0,3,191,4,Z5_Airport
2023-07-11,Z1_Downtown,29.84,49.58,0,19737.3,7,1,0,3,192,0,Z1_Downtown
2023-07-11,Z2_Industrial,29.84,49.58,0,46451.7,7,1,0,3,192,1,Z2_Industrial
2023-07-11,Z3_Residential,29.84,49.58,0,14445.7,7,1,0,3,192,2,Z3_Residential
2023-07-11,Z4_Commercial,29.84,49.58,0,24402.7,7,1,0,3,192,3,Z4_Commercial
2023-07-11,Z5_Airport,29.84,49.58,0,37257.8,7,1,0,3,192,4,Z5_Airport
2023-07-12,Z1_Downtown,32.19,43.36,0,18526.8,7,2,0,3,193,0,Z1_Downtown
2023-07-12,Z2_Industrial,32.19,43.36,0,44463.1,7,2,0,3,193,1,Z2_Industrial
2023-07-12,Z3_Residential,32.19,43.36,0,14854.0,7,2,0,3,193,2,Z3_Residential
2023-07-12,Z4_Commercial,32.19,43.36,0,23625.2,7,2,0,3,193,3,Z4_Commercial
2023-07-12,Z5_Airport,32.19,43.36,0,39567.7,7,2,0,3,193,4,Z5_Airport
2023-07-13,Z1_Downtown,26.8,50.3,0,18940.3,7,3,0,3,194,0,Z1_Downtown
2023-07-13,Z2_Industrial,26.8,50.3,0,43130.1,7,3,0,3,194,1,Z2_Industrial
2023-07-13,Z3_Residential,26.8,50.3,0,13495.0,7,3,0,3,194,2,Z3_Residential
2023-07-13,Z4_Commercial,26.8,50.3,0,23698.9,7,3,0,3,194,3,Z4_Commercial
2023-07-13,Z5_Airport,26.8,50.3,0,38895.4,7,3,0,3,194,4,Z5_Airport
2023-07-14,Z1_Downtown,21.31,45.44,0,18017.5,7,4,0,3,195,0,Z1_Downtown
2023-07-14,Z2_Industrial,21.31,45.44,0,43249.9,7,4,0,3,195,1,Z2_Industrial
2023-07-14,Z3_Residential,21.31,45.44,0,12071.1,7,4,0,3,195,2,Z3_Residential
2023-07-14,Z4_Commercial,21.31,45.44,0,21787.7,7,4,0,3,195,3,Z4_Commercial
2023-07-14,Z5_Airport,21.31,45.44,0,38976.7,7,4,0,3,195,4,Z5_Airport
2023-07-15,Z1_Downtown,28.35,50.17,0,16625.1,7,5,1,3,196,0,Z1_Downtown
2023-07-15,Z2_Industrial,28.35,50.17,0,37772.4,7,5,1,3,196,1,Z2_Industrial
2023-07-15,Z3_Residential,28.35,50.17,0,11872.0,7,5,1,3,196,2,Z3_Residential
2023-07-15,Z4_Commercial,28.35,50.17,0,19641.4,7,5,1,3,196,3,Z4_Commercial
2023-07-15,Z5_Airport,28.35,50.17,0,32096.7,7,5,1,3,196,4,Z5_Airport
2023-07-16,Z1_Downtown,22.35,52.75,0,15074.8,7,6,1,3,197,0,Z1_Downtown
2023-07-16,Z2_Industrial,22.35,52.75,0,38599.8,7,6,1,3,197,1,Z2_Industrial
2023-07-16,Z3_Residential,22.35,52.75,0,11210.5,7,6,1,3,197,2,Z3_Residential
2023-07-16,Z4_Commercial,22.35,52.75,0,19715.2,7,6,1,3,197,3,Z4_Commercial
2023-07-16,Z5_Airport,22.35,52.75,0,32543.9,7,6,1,3,197,4,Z5_Airport
2023-07-17,Z1_Downtown,21.39,41.46,1,21120.8,7,0,0,3,198,0,Z1_Downtown
2023-07-17,Z2_Industrial,21.39,41.46,1,45043.5,7,0,0,3,198,1,Z2_Industrial
2023-07-17,Z3_Residential,21.39,41.46,1,15619.4,7,0,0,3,198,2,Z3_Residential
2023-07-17,Z4_Commercial,21.39,41.46,1,27866.7,7,0,0,3,198,3,Z4_Commercial
2023-07-17,Z5_Airport,21.39,41.46,1,41867.0,7,0,0,3,198,4,Z5_Airport
2023-07-18,Z1_Downtown,27.31,46.05,0,18083.8,7,1,0,3,199,0,Z1_Downtown
2023-07-18,Z2_Industrial,27.31,46.05,0,42314.7,7,1,0,3,199,1,Z2_Industrial
2023-07-18,Z3_Residential,27.31,46.05,0,13885.2,7,1,0,3,199,2,Z3_Residential
2023-07-18,Z4_Commercial,27.31,46.05,0,22548.7,7,1,0,3,199,3,Z4_Commercial
2023-07-18,Z5_Airport,27.31,46.05,0,37886.9,7,1,0,3,199,4,Z5_Airport
2023-07-19,Z1_Downtown,21.4,40.52,0,17634.9,7,2,0,3,200,0,Z1_Downtown
2023-07-19,Z2_Industrial,21.4,40.52,0,45524.7,7,2,0,3,200,1,Z2_Industrial
2023-07-19,Z3_Residential,21.4,40.52,0,12084.7,7,2,0,3,200,2,Z3_Residential
2023-07-19,Z4_Commercial,21.4,40.52,0,22247.9,7,2,0,3,200,3,Z4_Commercial
2023-07-19,Z5_Airport,21.4,40.52,0,38299.8,7,2,0,3,200,4,Z5_Airport
2023-07-20,Z1_Downtown,30.19,43.38,0,19810.3,7,3,0,3,201,0,Z1_Downtown
2023-07-20,Z2_Industrial,30.19,43.38,0,47306.4,7,3,0,3,201,1,Z2_Industrial
2023-07-20,Z3_Residential,30.19,43.38,0,13397.6,7,3,0,3,201,2,Z3_Residential
2023-07-20,Z4_Commercial,30.19,43.38,0,23292.1,7,3,0,3,201,3,Z4_Commercial
2023-07-20,Z5_Airport,30.19,43.38,0,40058.7,7,3,0,3,201,4,Z5_Airport
2023-07-21,Z1_Downtown,26.88,53.61,0,19003.2,7,4,0,3,202,0,Z1_Downtown
2023-07-21,Z2_Industrial,26.88,53.61,0,45994.3,7,4,0,3,202,1,Z2_Industrial
2023-07-21,Z3_Residential,26.88,53.61,0,13974.7,7,4,0,3,202,2,Z3_Residential
2023-07-21,Z4_Commercial,26.88,53.61,0,23484.9,7,4,0,3,202,3,Z4_Commercial
2023-07-21,Z5_Airport,26.88,53.61,0,38587.9,7,4,0,3,202,4,Z5_Airport
2023-07-22,Z1_Downtown,23.22,56.44,0,15224.2,7,5,1,3,203,0,Z1_Downtown
2023-07-22,Z2_Industrial,23.22,56.44,0,39129.3,7,5,1,3,203,1,Z2_Industrial
2023-07-22,Z3_Residential,23.22,56.44,0,11485.2,7,5,1,3,203,2,Z3_Residential
2023-07-22,Z4_Commercial,23.22,56.44,0,20185.8,7,5,1,3,203,3,Z4_Commercial
2023-07-22,Z5_Airport,23.22,56.44,0,32710.6,7,5,1,3,203,4,Z5_Airport
2023-07-23,Z1_Downtown,27.43,61.73,0,17511.7,7,6,1,3,204,0,Z1_Downtown
2023-07-23,Z2_Industrial,27.43,61.73,0,35885.4,7,6,1,3,204,1,Z2_Industrial
2023-07-23,Z3_Residential,27.43,61.73,0,13596.3,7,6,1,3,204,2,Z3_Residential
2023-07-23,Z4_Commercial,27.43,61.73,0,20948.1,7,6,1,3,204,3,Z4_Commercial
2023-07-23,Z5_Airport,27.43,61.73,0,34176.0,7,6,1,3,204,4,Z5_Airport
2023-07-24,Z1_Downtown,21.37,45.81,0,18228.0,7,0,0,3,205,0,Z1_Downtown
2023-07-24,Z2_Industrial,21.37,45.81,0,45500.7,7,0,0,3,205,1,Z2_Industrial
2023-07-24,Z3_Residential,21.37,45.81,0,12729.9,7,0,0,3,205,2,Z3_Residential
2023-07-24,Z4_Commercial,21.37,45.81,0,21131.4,7,0,0,3,205,3,Z4_Commercial
2023-07-24,Z5_Airport,21.37,45.81,0,39216.0,7,0,0,3,205,4,Z5_Airport
2023-07-25,Z1_Downtown,24.94,50.97,0,19143.6,7,1,0,3,206,0,Z1_Downtown
2023-07-25,Z2_Industrial,24.94,50.97,0,42176.9,7,1,0,3,206,1,Z2_Industrial
2023-07-25,Z3_Residential,24.94,50.97,0,13699.6,7,1,0,3,206,2,Z3_Residential
2023-07-25,Z4_Commercial,24.94,50.97,0,22105.1,7,1,0,3,206,3,Z4_Commercial
2023-07-25,Z5_Airport,24.94,50.97,0,38422.6,7,1,0,3,206,4,Z5_Airport
2023-07-26,Z1_Downtown,24.44,62.11,0,18882.4,7,2,0,3,207,0,Z1_Downtown
2023-07-26,Z2_Industrial,24.44,62.11,0,44944.7,7,2,0,3,207,1,Z2_Industrial
2023-07-26,Z3_Residential,24.44,62.11,0,14715.1,7,2,0,3,207,2,Z3_Residential
2023-07-26,Z4_Commercial,24.44,62.11,0,23925.5,7,2,0,3,207,3,Z4_Commercial
2023-07-26,Z5_Airport,24.44,62.11,0,38064.1,7,2,0,3,207,4,Z5_Airport
2023-07-27,Z1_Downtown,23.97,40.37,0,17380.5,7,3,0,3,208,0,Z1_Downtown
2023-07-27,Z2_Industrial,23.97,40.37,0,46180.3,7,3,0,3,208,1,Z2_Industrial
2023-07-27,Z3_Residential,23.97,40.37,0,12469.2,7,3,0,3,208,2,Z3_Residential
2023-07-27,Z4_Commercial,23.97,40.37,0,23988.9,7,3,0,3,208,3,Z4_Commercial
2023-07-27,Z5_Airport,23.97,40.37,0,36899.7,7,3,0,3,208,4,Z5_Airport
2023-07-28,Z1_Downtown,24.25,67.44,0,19071.3,7,4,0,3,209,0,Z1_Downtown
2023-07-28,Z2_Industrial,24.25,67.44,0,46026.0,7,4,0,3,209,1,Z2_Industrial
2023-07-28,Z3_Residential,24.25,67.44,0,14645.4,7,4,0,3,209,2,Z3_Residential
2023-07-28,Z4_Commercial,24.25,67.44,0,23995.2,7,4,0,3,209,3,Z4_Commercial
2023-07-28,Z5_Airport,24.25,67.44,0,37777.5,7,4,0,3,209,4,Z5_Airport
2023-07-29,Z1_Downtown,24.16,40.43,0,15899.4,7,5,1,3,210,0,Z1_Downtown
2023-07-29,Z2_Industrial,24.16,40.43,0,38121.2,7,5,1,3,210,1,Z2_Industrial
2023-07-29,Z3_Residential,24.16,40.43,0,10085.0,7,5,1,3,210,2,Z3_Residential
2023-07-29,Z4_Commercial,24.16,40.43,0,19797.9,7,5,1,3,210,3,Z4_Commercial
2023-07-29,Z5_Airport,24.16,40.43,0,32880.0,7,5,1,3,210,4,Z5_Airport
2023-07-30,Z1_Downtown,22.12,51.13,0,15286.0,7,6,1,3,211,0,Z1_Downtown
2023-07-30,Z2_Industrial,22.12,51.13,0,37793.8,7,6,1,3,211,1,Z2_Industrial
2023-07-30,Z3_Residential,22.12,51.13,0,11556.9,7,6,1,3,211,2,Z3_Residential
2023-07-30,Z4_Commercial,22.12,51.13,0,18952.6,7,6,1,3,211,3,Z4_Commercial
2023-07-30,Z5_Airport,22.12,51.13,0,33252.9,7,6,1,3,211,4,Z5_Airport
2023-07-31,Z1_Downtown,22.55,55.53,0,19238.7,7,0,0,3,212,0,Z1_Downtown
2023-07-31,Z2_Industrial,22.55,55.53,0,44661.6,7,0,0,3,212,1,Z2_Industrial
2023-07-31,Z3_Residential,22.55,55.53,0,12786.3,7,0,0,3,212,2,Z3_Residential
2023-07-31,Z4_Commercial,22.55,55.53,0,22046.9,7,0,0,3,212,3,Z4_Commercial
2023-07-31,Z5_Airport,22.55,55.53,0,37704.1,7,0,0,3,212,4,Z5_Airport
2023-08-01,Z1_Downtown,20.28,56.99,0,19836.1,8,1,0,3,213,0,Z1_Downtown
2023-08-01,Z2_Industrial,20.28,56.99,0,42931.0,8,1,0,3,213,1,Z2_Industrial
2023-08-01,Z3_Residential,20.28,56.99,0,13089.6,8,1,0,3,213,2,Z3_Residential
2023-08-01,Z4_Commercial,20.28,56.99,0,21947.9,8,1,0,3,213,3,Z4_Commercial
2023-08-01,Z5_Airport,20.28,56.99,0,37656.6,8,1,0,3,213,4,Z5_Airport
2023-08-02,Z1_Downtown,24.32,35.28,0,19197.0,8,2,0,3,214,0,Z1_Downtown
2023-08-02,Z2_Industrial,24.32,35.28,0,44472.6,8,2,0,3,214,1,Z2_Industrial
2023-08-02,Z3_Residential,24.32,35.28,0,12179.6,8,2,0,3,214,2,Z3_Residential
2023-08-02,Z4_Commercial,24.32,35.28,0,22888.2,8,2,0,3,214,3,Z4_Commercial
2023-08-02,Z5_Airport,24.32,35.28,0,37908.2,8,2,0,3,214,4,Z5_Airport
2023-08-03,Z1_Downtown,22.01,35.85,0,17854.3,8,3,0,3,215,0,Z1_Downtown
2023-08-03,Z2_Industrial,22.01,35.85,0,43590.6,8,3,0,3,215,1,Z2_Industrial
2023-08-03,Z3_Residential,22.01,35.85,0,11716.0,8,3,0,3,215,2,Z3_Residential
2023-08-03,Z4_Commercial,22.01,35.85,0,21509.1,8,3,0,3,215,3,Z4_Commercial
2023-08-03,Z5_Airport,22.01,35.85,0,37385.9,8,3,0,3,215,4,Z5_Airport
2023-08-04,Z1_Downtown,25.43,43.53,1,20378.1,8,4,0,3,216,0,Z1_Downtown
2023-08-04,Z2_Industrial,25.43,43.53,1,47421.8,8,4,0,3,216,1,Z2_Industrial
2023-08-04,Z3_Residential,25.43,43.53,1,17160.7,8,4,0,3,216,2,Z3_Residential
2023-08-04,Z4_Commercial,25.43,43.53,1,28535.1,8,4,0,3,216,3,Z4_Commercial
2023-08-04,Z5_Airport,25.43,43.53,1,42385.7,8,4,0,3,216,4,Z5_Airport
2023-08-05,Z1_Downtown,20.65,50.18,0,15645.0,8,5,1,3,217,0,Z1_Downtown
2023-08-05,Z2_Industrial,20.65,50.18,0,38289.7,8,5,1,3,217,1,Z2_Industrial
